Id,Category,Subcategory,Furnishing,Neighborhood quality,Garage,Tenure,Unit Feature 1,Unit Feature 2,Unit Feature 3,Features,Area (sq. ft),Gym,Swimming pool,Bedrooms,Bathrooms,Floors,YearBuilt,Location,Condition,Garage,Price,Latitude,Longitude,Remarks
1268,House,Studio,Partial Furnished,5,TRUE,Leasehold,Water heater,Water heater,Bathtub,,517,FALSE,TRUE,5,2,3,2021,Rural,Good,No,311745,2.5132,100.853,
1269,House,Loft,Fully Furnished,1,FALSE,Leasehold,Water heater,Water heater,Dishwasher,,1074,FALSE,TRUE,4,4,3,2022,Urban,Fair,No,770643,2.8723,101.278,
1270,House,Apartment,Partial Furnished,6,TRUE,Freehold,City View,Dishwasher,City View,,1037,FALSE,TRUE,1,3,2,2015,Suburban,Excellent,No,404820,2.8123,100.968,
1271,House,Condominium,Unfurnished,8,FALSE,Leasehold,Intercom,Water heater,Intercom,,2440,FALSE,TRUE,5,3,2,2024,Suburban,Excellent,Yes,748083,3.5295,101.362,
1272,House,Terraced House/Townhouse,Fully Furnished,2,FALSE,Leasehold,Park/Greenery View,Living Room Furniture,Air-conditioning,,1275,TRUE,FALSE,2,1,2,2016,Rural,Poor,No,232394,3.3418,101.233,
1273,House,Condominium,Fully Furnished,3,FALSE,Freehold,Dryer,Dishwasher,Water heater,,2005,FALSE,TRUE,4,4,3,2022,Rural,Fair,No,752124,2.7223,101.833,
1274,House,Penthouse,Partial Furnished,6,FALSE,Freehold,Park/Greenery View,Intercom,Living Room Furniture,,2045,FALSE,TRUE,5,1,2,2013,Urban,Good,Yes,468127,3.5314,101.516,
1275,House,Terraced House/Townhouse,Fully Furnished,1,TRUE,Freehold,Dishwasher,Park/Greenery View,Air-conditioning,,1668,FALSE,TRUE,4,4,1,2018,Suburban,Excellent,No,796648,3.026,101.204,
1276,House,Studio,Partial Furnished,5,TRUE,Leasehold,Balcony,Air-conditioning,Balcony,,510,TRUE,FALSE,4,4,2,2017,Suburban,Fair,Yes,855837,2.6841,101.171,
1277,House,Duplex,Fully Furnished,1,TRUE,Leasehold,Dining Room Furniture,Oven/Micowave,Dryer,,1645,TRUE,FALSE,2,2,2,2017,Downtown,Good,No,108122,3.6136,100.729,
1278,House,Loft,Unfurnished,2,FALSE,Freehold,Air-conditioning,Intercom,Dryer,,1641,FALSE,TRUE,3,2,3,2010,Downtown,Fair,No,804849,3.1222,101.243,
1279,House,Condominium,Fully Furnished,9,FALSE,Leasehold,City View,Balcony,Dryer,,1773,FALSE,TRUE,5,1,2,2018,Downtown,Good,Yes,282661,3.5165,101.504,
1280,House,Villa,Partial Furnished,3,TRUE,Leasehold,Balcony,Dining Room Furniture,Dryer,,4046,FALSE,TRUE,2,4,1,2016,Urban,Good,No,703197,2.8717,101.526,
1281,House,Detached House,Fully Furnished,4,TRUE,Freehold,Park/Greenery View,Balcony,Dryer,,3069,FALSE,TRUE,4,3,3,2013,Rural,Good,No,315591,3.1788,101.308,
1282,House,Penthouse,Partial Furnished,4,FALSE,Freehold,Bathtub,Intercom,Air-conditioning,,2620,TRUE,FALSE,2,2,1,2010,Urban,Good,Yes,234215,2.9547,101.651,
1283,House,Bungalow,Fully Furnished,5,FALSE,Freehold,City View,Water heater,Park/Greenery View,,2335,FALSE,TRUE,3,3,3,2020,Suburban,Fair,Yes,60662,3.5832,101.165,
1284,House,Studio,Fully Furnished,3,FALSE,Leasehold,Bathtub,Dishwasher,Intercom,,423,FALSE,TRUE,5,1,3,2013,Rural,Fair,No,506217,3.7224,101.389,
1285,House,Detached House,Unfurnished,2,FALSE,Leasehold,Park/Greenery View,Oven/Micowave,Living Room Furniture,,3630,TRUE,FALSE,3,2,2,2020,Downtown,Poor,Yes,632570,3.4715,101.672,
1286,House,Condominium,Partial Furnished,4,FALSE,Leasehold,City View,Bathtub,Oven/Micowave,,1753,FALSE,TRUE,1,2,1,2010,Urban,Fair,No,448115,3.6241,101.553,
1287,House,Apartment,Unfurnished,7,TRUE,Leasehold,Park/Greenery View,Jacuzzi,Jacuzzi,,934,FALSE,TRUE,5,4,3,2024,Urban,Fair,Yes,865014,2.6875,100.961,
1288,House,Penthouse,Partial Furnished,8,TRUE,Leasehold,Balcony,Living Room Furniture,City View,,2140,FALSE,TRUE,3,1,2,2011,Downtown,Poor,No,641759,3.5355,101.362,
1289,House,Loft,Fully Furnished,6,TRUE,Leasehold,Dining Room Furniture,Dishwasher,Intercom,,1049,FALSE,TRUE,4,4,3,2024,Urban,Fair,Yes,697801,3.7092,101.293,
1290,House,Studio,Partial Furnished,10,FALSE,Leasehold,Dishwasher,Jacuzzi,City View,,550,FALSE,TRUE,5,2,3,2010,Downtown,Good,Yes,223285,2.8479,101.612,
1291,House,Condominium,Unfurnished,9,TRUE,Leasehold,Park/Greenery View,Park/Greenery View,Jacuzzi,,2028,TRUE,FALSE,5,1,3,2017,Suburban,Excellent,Yes,681866,2.5845,101.62,
1292,House,Loft,Partial Furnished,4,TRUE,Freehold,Intercom,Dryer,Dining Room Furniture,,857,FALSE,TRUE,2,2,3,2016,Rural,Excellent,Yes,912303,2.8618,101.718,
1293,House,Duplex,Unfurnished,8,FALSE,Leasehold,Balcony,Oven/Micowave,Air-conditioning,,1667,TRUE,FALSE,4,1,3,2024,Suburban,Poor,Yes,657493,3.0306,100.953,
1294,House,Villa,Partial Furnished,10,TRUE,Leasehold,Bathtub,Water heater,Intercom,,3168,TRUE,FALSE,1,2,3,2016,Suburban,Fair,Yes,910513,2.6381,101.258,
1295,House,Apartment,Fully Furnished,2,FALSE,Freehold,Balcony,Oven/Micowave,Dining Room Furniture,,718,TRUE,FALSE,3,3,2,2019,Downtown,Fair,Yes,942215,2.6113,101.964,
1296,House,Semi-Detached House,Partial Furnished,7,FALSE,Leasehold,Air-conditioning,Intercom,Intercom,,1567,TRUE,FALSE,2,3,3,2017,Urban,Poor,Yes,284631,2.7609,101.692,
1297,House,Terraced House/Townhouse,Partial Furnished,1,TRUE,Leasehold,Living Room Furniture,City View,Bathtub,,1760,TRUE,FALSE,3,4,1,2011,Suburban,Excellent,Yes,133805,3.3619,100.815,
1298,House,Terraced House/Townhouse,Fully Furnished,2,TRUE,Leasehold,Dining Room Furniture,Intercom,Bathtub,,1321,FALSE,TRUE,1,3,2,2016,Suburban,Good,No,174698,3.2233,101.685,
1299,House,Penthouse,Unfurnished,3,TRUE,Leasehold,Jacuzzi,Park/Greenery View,Living Room Furniture,,2322,FALSE,TRUE,1,2,1,2015,Suburban,Fair,Yes,218902,2.5816,101.604,
1300,House,Villa,Fully Furnished,8,FALSE,Leasehold,Air-conditioning,Living Room Furniture,Balcony,,5046,FALSE,TRUE,5,2,3,2012,Urban,Poor,No,974570,2.8759,101.752,
1301,House,Duplex,Partial Furnished,7,FALSE,Leasehold,Air-conditioning,Dining Room Furniture,Dryer,,1998,FALSE,TRUE,1,3,1,2024,Urban,Good,Yes,60712,2.9229,100.76,
1302,House,Duplex,Fully Furnished,2,TRUE,Freehold,Dining Room Furniture,Dining Room Furniture,Jacuzzi,,1655,FALSE,TRUE,3,4,3,2022,Downtown,Poor,No,393671,2.5213,101.769,
1303,House,Studio,Unfurnished,6,TRUE,Leasehold,Park/Greenery View,Intercom,Park/Greenery View,,411,TRUE,FALSE,4,3,3,2023,Suburban,Poor,No,965885,3.2045,101.391,
1304,House,Condominium,Unfurnished,10,FALSE,Leasehold,Dining Room Furniture,City View,Dishwasher,,2036,TRUE,FALSE,4,1,2,2018,Rural,Poor,Yes,701176,2.8993,101.916,
1305,House,Loft,Fully Furnished,4,TRUE,Freehold,Jacuzzi,Oven/Micowave,Park/Greenery View,,889,TRUE,FALSE,5,1,2,2022,Urban,Excellent,Yes,806686,3.1952,100.93,
1306,House,Penthouse,Unfurnished,8,FALSE,Freehold,Dining Room Furniture,Living Room Furniture,Water heater,,2397,FALSE,TRUE,3,1,3,2014,Downtown,Excellent,No,568680,3.2296,100.985,
1307,House,Villa,Fully Furnished,8,FALSE,Freehold,Air-conditioning,Bathtub,City View,,3163,FALSE,TRUE,3,3,2,2024,Suburban,Poor,No,246437,2.5891,101.187,
1308,House,Villa,Fully Furnished,1,FALSE,Leasehold,Bathtub,Dishwasher,Balcony,,3983,FALSE,TRUE,1,3,1,2011,Rural,Fair,Yes,661473,2.9747,101.626,
1309,House,Villa,Unfurnished,5,TRUE,Leasehold,Park/Greenery View,Park/Greenery View,Water heater,,4072,TRUE,FALSE,3,3,2,2012,Urban,Good,Yes,411995,3.1447,101.919,
1310,House,Condominium,Unfurnished,3,TRUE,Freehold,Oven/Micowave,Water heater,Bathtub,,1532,FALSE,TRUE,2,1,2,2011,Rural,Fair,Yes,474022,3.7709,101.184,
1311,House,Detached House,Fully Furnished,3,FALSE,Freehold,Air-conditioning,Balcony,Intercom,,3922,FALSE,TRUE,1,4,1,2018,Urban,Excellent,No,586498,2.9124,101.036,
1312,House,Apartment,Unfurnished,1,TRUE,Leasehold,City View,Dining Room Furniture,Bathtub,,1093,TRUE,FALSE,2,2,2,2022,Downtown,Good,Yes,86972,3.5483,101.987,
1313,House,Semi-Detached House,Partial Furnished,6,FALSE,Freehold,Oven/Micowave,Bathtub,Oven/Micowave,,1629,FALSE,TRUE,5,3,3,2014,Rural,Poor,Yes,811254,3.0378,100.813,
1314,House,Penthouse,Fully Furnished,6,TRUE,Freehold,Intercom,Dishwasher,Dishwasher,,3016,FALSE,TRUE,4,4,1,2018,Suburban,Fair,Yes,346280,3.6671,101.555,
1315,House,Terraced House/Townhouse,Unfurnished,10,FALSE,Leasehold,Oven/Micowave,Bathtub,Air-conditioning,,1551,FALSE,TRUE,5,2,3,2014,Suburban,Fair,Yes,487513,3.5365,100.967,
1316,House,Condominium,Partial Furnished,9,TRUE,Freehold,Balcony,Water heater,Dryer,,1502,TRUE,FALSE,4,2,1,2014,Urban,Poor,Yes,952877,2.9767,101.138,
1317,House,Condominium,Partial Furnished,10,FALSE,Leasehold,Oven/Micowave,Water heater,City View,,1584,TRUE,FALSE,5,2,3,2011,Suburban,Fair,No,852377,2.9301,101.317,
1318,House,Villa,Unfurnished,7,FALSE,Freehold,Living Room Furniture,Dining Room Furniture,Living Room Furniture,,5084,TRUE,FALSE,3,4,3,2015,Rural,Excellent,No,800561,3.7363,101.245,
1319,House,Duplex,Unfurnished,10,FALSE,Leasehold,Intercom,Jacuzzi,Balcony,,1820,TRUE,FALSE,2,4,2,2017,Downtown,Poor,Yes,391324,3.5127,101.04,
1320,House,Semi-Detached House,Partial Furnished,6,TRUE,Freehold,Intercom,Intercom,Dining Room Furniture,,1520,FALSE,TRUE,4,1,3,2018,Urban,Fair,Yes,382597,3.227,101.952,
1321,House,Studio,Unfurnished,5,TRUE,Leasehold,Dining Room Furniture,Bathtub,Jacuzzi,,480,FALSE,TRUE,1,4,2,2011,Rural,Poor,No,921836,2.998,101.704,
1322,House,Semi-Detached House,Partial Furnished,6,TRUE,Freehold,Dishwasher,City View,Living Room Furniture,,1469,TRUE,FALSE,2,4,1,2023,Urban,Good,Yes,980728,3.3943,101.975,
1323,House,Apartment,Fully Furnished,8,TRUE,Freehold,Intercom,Intercom,Balcony,,701,FALSE,TRUE,1,4,3,2016,Downtown,Poor,No,53052,2.9159,100.823,
1324,House,Loft,Partial Furnished,1,TRUE,Leasehold,Dryer,Balcony,Living Room Furniture,,1048,FALSE,TRUE,2,2,3,2021,Urban,Fair,Yes,339416,3.622,101.487,
1325,House,Terraced House/Townhouse,Unfurnished,8,FALSE,Freehold,Dryer,Dryer,Water heater,,1566,FALSE,TRUE,2,3,1,2011,Suburban,Excellent,No,353294,2.6057,101.978,
1326,House,Duplex,Unfurnished,2,FALSE,Leasehold,Intercom,City View,Bathtub,,1224,TRUE,FALSE,5,1,1,2021,Suburban,Poor,No,801564,3.4911,101.933,
1327,House,Detached House,Partial Furnished,8,FALSE,Freehold,Oven/Micowave,Park/Greenery View,Dryer,,3635,TRUE,FALSE,4,3,3,2014,Urban,Poor,Yes,198388,3.5707,101.072,
1328,House,Bungalow,Partial Furnished,6,FALSE,Leasehold,Water heater,Balcony,City View,,2862,TRUE,FALSE,4,3,1,2022,Downtown,Fair,No,496605,2.5832,100.985,
1329,House,Studio,Fully Furnished,10,FALSE,Freehold,City View,Bathtub,Park/Greenery View,,426,FALSE,TRUE,2,4,2,2013,Downtown,Excellent,Yes,712600,2.5183,101.001,
1330,House,Condominium,Unfurnished,5,TRUE,Leasehold,Living Room Furniture,Air-conditioning,Bathtub,,2374,FALSE,TRUE,3,1,1,2023,Suburban,Excellent,No,933527,3.315,101.498,
1331,House,Detached House,Unfurnished,9,TRUE,Freehold,Dryer,Air-conditioning,Living Room Furniture,,2118,FALSE,TRUE,3,3,1,2020,Downtown,Good,Yes,380918,3.6776,101.136,
1332,House,Detached House,Unfurnished,10,TRUE,Freehold,City View,Air-conditioning,Jacuzzi,,3270,FALSE,TRUE,1,3,3,2015,Urban,Good,Yes,879607,2.6624,101.565,
1333,House,Penthouse,Fully Furnished,8,FALSE,Freehold,Park/Greenery View,Dining Room Furniture,Dining Room Furniture,,3811,TRUE,FALSE,1,1,2,2014,Rural,Fair,Yes,443781,3.5419,100.94,
1334,House,Condominium,Partial Furnished,7,FALSE,Leasehold,Oven/Micowave,Dryer,Oven/Micowave,,2397,FALSE,TRUE,5,4,1,2019,Urban,Excellent,No,66375,2.9203,101.981,
1335,House,Studio,Partial Furnished,5,FALSE,Freehold,Air-conditioning,Balcony,City View,,544,TRUE,FALSE,2,3,2,2015,Suburban,Excellent,Yes,599998,3.1708,100.778,
1336,House,Apartment,Unfurnished,3,FALSE,Leasehold,Living Room Furniture,Intercom,Balcony,,1066,FALSE,TRUE,1,2,2,2018,Suburban,Good,Yes,755255,2.8884,101.882,
1337,House,Semi-Detached House,Fully Furnished,4,FALSE,Freehold,Bathtub,Dining Room Furniture,Park/Greenery View,,1116,FALSE,TRUE,1,3,2,2023,Suburban,Good,Yes,828912,2.5378,100.961,
1338,House,Semi-Detached House,Partial Furnished,5,FALSE,Freehold,Balcony,City View,Oven/Micowave,,1979,FALSE,TRUE,2,2,3,2010,Downtown,Fair,No,720534,2.6494,100.92,
1339,House,Loft,Partial Furnished,4,FALSE,Leasehold,City View,Water heater,Bathtub,,1515,TRUE,FALSE,5,4,1,2022,Urban,Excellent,Yes,419170,2.6686,101.952,
1340,House,Duplex,Unfurnished,6,FALSE,Leasehold,Intercom,Dining Room Furniture,Dryer,,1418,TRUE,FALSE,1,3,3,2015,Rural,Poor,No,530545,3.1882,100.709,
1341,House,Detached House,Partial Furnished,2,TRUE,Freehold,Dining Room Furniture,Balcony,Dryer,,2838,FALSE,TRUE,5,1,1,2016,Urban,Good,No,77597,2.9636,101.797,
1342,House,Duplex,Unfurnished,3,FALSE,Freehold,Bathtub,Living Room Furniture,Air-conditioning,,2404,FALSE,TRUE,4,1,1,2018,Rural,Fair,No,386433,3.4029,101.766,
1343,House,Villa,Fully Furnished,9,TRUE,Leasehold,Living Room Furniture,Bathtub,Bathtub,,3071,FALSE,TRUE,5,3,3,2010,Urban,Excellent,Yes,481613,2.9508,101.19,
1344,House,Condominium,Fully Furnished,6,TRUE,Leasehold,Bathtub,Dining Room Furniture,Dryer,,1543,FALSE,TRUE,3,4,2,2017,Suburban,Excellent,Yes,135687,3.3555,101.181,
1345,House,Semi-Detached House,Fully Furnished,3,FALSE,Leasehold,Jacuzzi,Intercom,Water heater,,2376,FALSE,TRUE,3,4,2,2018,Rural,Good,No,168968,3.1349,101.963,
1346,House,Condominium,Unfurnished,8,FALSE,Leasehold,City View,Water heater,Living Room Furniture,,1984,FALSE,TRUE,5,1,1,2010,Urban,Fair,Yes,614562,3.1671,101.923,
1347,House,Bungalow,Partial Furnished,8,FALSE,Freehold,Oven/Micowave,Dining Room Furniture,Dining Room Furniture,,2920,FALSE,TRUE,3,3,3,2013,Downtown,Poor,Yes,517453,3.6805,101.04,
1348,House,Condominium,Fully Furnished,1,FALSE,Freehold,Dishwasher,Living Room Furniture,Dining Room Furniture,,2445,TRUE,FALSE,4,4,2,2016,Downtown,Good,No,253570,2.7457,101.103,
1349,House,Villa,Fully Furnished,2,FALSE,Leasehold,Balcony,Intercom,Intercom,,4724,FALSE,TRUE,2,1,2,2018,Urban,Fair,No,481413,3.5893,101.805,
1350,House,Detached House,Partial Furnished,2,TRUE,Leasehold,City View,City View,Park/Greenery View,,3465,FALSE,TRUE,3,2,1,2011,Suburban,Excellent,Yes,622922,3.6304,101.539,
1351,House,Apartment,Fully Furnished,8,TRUE,Leasehold,City View,Oven/Micowave,Water heater,,714,TRUE,FALSE,3,3,1,2018,Rural,Poor,No,866473,2.5021,101.661,
1352,House,Loft,Fully Furnished,8,FALSE,Leasehold,Jacuzzi,Intercom,Oven/Micowave,,1055,FALSE,TRUE,5,2,3,2014,Urban,Fair,Yes,974752,3.3612,100.989,
1353,House,Bungalow,Fully Furnished,9,FALSE,Freehold,Intercom,Oven/Micowave,City View,,2206,TRUE,FALSE,4,2,1,2023,Downtown,Poor,No,397509,2.6957,101.041,
1354,House,Penthouse,Partial Furnished,5,TRUE,Freehold,Balcony,Water heater,Dining Room Furniture,,3315,FALSE,TRUE,2,4,2,2020,Rural,Fair,Yes,969707,2.574,101.758,
1355,House,Studio,Fully Furnished,3,FALSE,Freehold,City View,Park/Greenery View,Water heater,,382,TRUE,FALSE,5,4,2,2019,Downtown,Fair,Yes,888418,2.5528,101.056,
1356,House,Duplex,Fully Furnished,8,TRUE,Freehold,Water heater,Oven/Micowave,City View,,2195,FALSE,TRUE,5,4,2,2021,Downtown,Fair,No,861802,3.3738,101.444,
1357,House,Duplex,Fully Furnished,2,FALSE,Leasehold,Dining Room Furniture,Oven/Micowave,City View,,2274,FALSE,TRUE,4,3,2,2012,Urban,Fair,Yes,347391,3.1176,100.803,
1358,House,Villa,Partial Furnished,10,TRUE,Leasehold,Jacuzzi,City View,Air-conditioning,,4729,FALSE,TRUE,2,2,3,2015,Downtown,Poor,Yes,960835,2.5992,101.619,
1359,House,Bungalow,Unfurnished,2,FALSE,Freehold,Park/Greenery View,Balcony,Balcony,,3467,FALSE,TRUE,4,3,3,2016,Rural,Good,No,431688,2.5919,101.522,
1360,House,Detached House,Partial Furnished,5,FALSE,Leasehold,Air-conditioning,Balcony,Bathtub,,3434,TRUE,FALSE,2,4,1,2010,Suburban,Poor,Yes,256994,2.9588,100.815,
1361,House,Condominium,Fully Furnished,7,TRUE,Freehold,Oven/Micowave,Bathtub,Dining Room Furniture,,1920,FALSE,TRUE,4,2,1,2011,Urban,Fair,Yes,830768,2.9833,101.279,
1362,House,Villa,Partial Furnished,8,FALSE,Leasehold,Oven/Micowave,Bathtub,Living Room Furniture,,3353,TRUE,FALSE,5,3,1,2011,Rural,Poor,Yes,443650,3.0695,100.713,
1363,House,Villa,Fully Furnished,9,TRUE,Leasehold,Dishwasher,Park/Greenery View,Water heater,,3324,FALSE,TRUE,5,3,3,2018,Urban,Poor,No,637270,3.4687,101.168,
1364,House,Penthouse,Fully Furnished,6,FALSE,Leasehold,Balcony,Dryer,Air-conditioning,,4364,FALSE,TRUE,1,1,2,2017,Downtown,Poor,No,901612,3.4736,100.737,
1365,House,Bungalow,Unfurnished,1,FALSE,Leasehold,Oven/Micowave,Dryer,Water heater,,3655,FALSE,TRUE,3,3,1,2024,Downtown,Fair,No,682822,3.2306,101.613,
1366,House,Apartment,Unfurnished,10,FALSE,Freehold,Jacuzzi,Dryer,Jacuzzi,,708,TRUE,FALSE,4,4,2,2021,Rural,Poor,No,739834,2.8397,101.523,
1367,House,Penthouse,Fully Furnished,2,TRUE,Freehold,Oven/Micowave,Oven/Micowave,Bathtub,,2265,FALSE,TRUE,1,3,1,2020,Rural,Excellent,No,336788,3.4574,101.885,
1368,House,Semi-Detached House,Unfurnished,8,FALSE,Freehold,Water heater,Balcony,Dishwasher,,1244,FALSE,TRUE,3,2,1,2022,Suburban,Fair,Yes,612781,3.676,101.132,
1369,House,Studio,Unfurnished,4,TRUE,Leasehold,Oven/Micowave,Bathtub,Park/Greenery View,,481,FALSE,TRUE,4,3,1,2016,Rural,Poor,Yes,395968,2.8482,101.449,
1370,House,Bungalow,Unfurnished,7,FALSE,Leasehold,Water heater,City View,Intercom,,2406,TRUE,FALSE,2,1,1,2013,Rural,Excellent,Yes,564922,2.562,101.652,
1371,House,Bungalow,Partial Furnished,9,FALSE,Freehold,Balcony,Air-conditioning,Oven/Micowave,,3893,FALSE,TRUE,3,2,1,2012,Urban,Poor,No,971463,3.7205,101.913,
1372,House,Duplex,Fully Furnished,5,TRUE,Leasehold,Water heater,Dryer,Dining Room Furniture,,1944,TRUE,FALSE,5,2,2,2017,Downtown,Good,Yes,883721,3.6084,101.734,
1373,House,Condominium,Partial Furnished,4,FALSE,Freehold,Bathtub,Dryer,Dishwasher,,2380,TRUE,FALSE,1,1,1,2018,Rural,Poor,No,978647,3.2857,100.989,
1374,House,Apartment,Unfurnished,10,TRUE,Leasehold,Dishwasher,Park/Greenery View,Dining Room Furniture,,709,TRUE,FALSE,3,4,2,2014,Suburban,Poor,Yes,482809,3.4734,101.371,
1375,House,Bungalow,Fully Furnished,9,TRUE,Leasehold,Dishwasher,Living Room Furniture,Air-conditioning,,3082,TRUE,FALSE,3,2,3,2022,Rural,Good,No,482331,3.0244,100.93,
1376,House,Loft,Partial Furnished,9,FALSE,Leasehold,Air-conditioning,Intercom,Park/Greenery View,,961,TRUE,FALSE,5,4,1,2024,Downtown,Fair,Yes,816505,2.7533,100.975,
1377,House,Condominium,Unfurnished,3,TRUE,Leasehold,Park/Greenery View,Dishwasher,Living Room Furniture,,2312,TRUE,FALSE,4,2,2,2023,Rural,Good,Yes,727900,2.9257,101.045,
1378,House,Terraced House/Townhouse,Fully Furnished,6,TRUE,Leasehold,Water heater,Water heater,Balcony,,1655,TRUE,FALSE,2,2,3,2020,Urban,Fair,No,347625,2.7332,100.856,
1379,House,Duplex,Fully Furnished,4,TRUE,Leasehold,Jacuzzi,Park/Greenery View,Jacuzzi,,1715,FALSE,TRUE,5,4,3,2016,Downtown,Good,Yes,276577,3.4431,101.831,
1380,House,Loft,Partial Furnished,10,TRUE,Leasehold,Balcony,Dryer,Dishwasher,,1457,TRUE,FALSE,2,2,3,2017,Rural,Poor,Yes,651385,3.4949,101.356,
1381,House,Penthouse,Unfurnished,5,TRUE,Freehold,Jacuzzi,City View,Dining Room Furniture,,4007,FALSE,TRUE,4,4,2,2021,Urban,Poor,No,859010,3.1947,101.601,
1382,House,Bungalow,Partial Furnished,5,FALSE,Leasehold,Park/Greenery View,Dryer,Water heater,,2881,TRUE,FALSE,3,1,1,2010,Downtown,Fair,Yes,980291,2.729,101.16,
1383,House,Duplex,Partial Furnished,5,FALSE,Leasehold,Balcony,Balcony,City View,,1454,FALSE,TRUE,2,4,1,2018,Rural,Fair,Yes,384192,3.6861,101.66,
1384,House,Semi-Detached House,Partial Furnished,6,FALSE,Freehold,Dishwasher,Bathtub,City View,,1742,TRUE,FALSE,1,1,2,2022,Urban,Excellent,No,564771,2.8939,101.332,
1385,House,Duplex,Partial Furnished,4,FALSE,Leasehold,Park/Greenery View,Dishwasher,Balcony,,1939,FALSE,TRUE,1,2,1,2014,Suburban,Excellent,No,233951,3.4696,101.405,
1386,House,Penthouse,Fully Furnished,4,FALSE,Leasehold,Oven/Micowave,Park/Greenery View,Dining Room Furniture,,2049,TRUE,FALSE,5,4,2,2020,Urban,Poor,No,191668,2.8426,101.231,
1387,House,Semi-Detached House,Partial Furnished,3,TRUE,Leasehold,Dining Room Furniture,Park/Greenery View,City View,,2043,TRUE,FALSE,4,2,1,2013,Suburban,Poor,No,503885,2.5113,100.887,
1388,House,Loft,Partial Furnished,8,TRUE,Leasehold,Park/Greenery View,Jacuzzi,Dining Room Furniture,,1647,TRUE,FALSE,5,4,3,2017,Rural,Excellent,No,463146,3.7558,101.926,
1389,House,Loft,Unfurnished,6,TRUE,Freehold,Dining Room Furniture,City View,Air-conditioning,,1771,TRUE,FALSE,5,1,1,2019,Urban,Excellent,Yes,229022,2.9401,100.794,
1390,House,Duplex,Fully Furnished,7,FALSE,Leasehold,Dining Room Furniture,Dining Room Furniture,Dryer,,2379,TRUE,FALSE,5,1,2,2018,Suburban,Fair,No,932169,3.7164,100.979,
1391,House,Detached House,Unfurnished,6,TRUE,Leasehold,Jacuzzi,Dryer,Bathtub,,3684,TRUE,FALSE,1,4,2,2024,Downtown,Good,No,330831,2.8701,101.42,
1392,House,Villa,Fully Furnished,7,FALSE,Leasehold,Air-conditioning,Intercom,Bathtub,,3049,TRUE,FALSE,1,1,3,2022,Urban,Fair,Yes,496049,2.5685,100.966,
1393,House,Bungalow,Fully Furnished,5,TRUE,Leasehold,Dining Room Furniture,Bathtub,Park/Greenery View,,2765,FALSE,TRUE,5,2,2,2010,Rural,Excellent,Yes,172540,2.9834,101.118,
1394,House,Loft,Fully Furnished,8,TRUE,Leasehold,Jacuzzi,Park/Greenery View,Dryer,,1234,FALSE,TRUE,1,2,1,2013,Downtown,Poor,Yes,741349,3.5585,101.547,
1395,House,Penthouse,Fully Furnished,1,FALSE,Leasehold,Intercom,Balcony,Dining Room Furniture,,2387,TRUE,FALSE,4,3,1,2014,Suburban,Excellent,Yes,866615,3.6684,101.829,
1396,House,Duplex,Partial Furnished,10,FALSE,Freehold,Bathtub,City View,City View,,1908,TRUE,FALSE,5,1,3,2023,Urban,Poor,Yes,332902,2.6809,101.744,
1397,House,Semi-Detached House,Fully Furnished,8,TRUE,Leasehold,Air-conditioning,Dishwasher,Oven/Micowave,,2116,FALSE,TRUE,1,2,2,2015,Urban,Poor,No,706442,3.5878,101.982,
1398,House,Studio,Partial Furnished,4,TRUE,Freehold,Dryer,Air-conditioning,Water heater,,483,FALSE,TRUE,2,4,3,2023,Rural,Poor,Yes,812301,2.7036,101.035,
1399,House,Terraced House/Townhouse,Unfurnished,10,FALSE,Freehold,Intercom,Water heater,Bathtub,,1847,TRUE,FALSE,5,1,1,2015,Downtown,Poor,No,670656,2.8064,100.808,
1400,House,Duplex,Unfurnished,6,TRUE,Freehold,Water heater,Jacuzzi,Water heater,,2112,TRUE,FALSE,5,2,3,2012,Urban,Good,Yes,620179,2.6674,100.989,
1401,House,Apartment,Partial Furnished,1,FALSE,Freehold,Living Room Furniture,Air-conditioning,Oven/Micowave,,1088,FALSE,TRUE,4,1,2,2019,Urban,Excellent,No,96901,3.2881,100.936,
1402,House,Penthouse,Fully Furnished,9,TRUE,Leasehold,Intercom,Air-conditioning,Dishwasher,,1968,FALSE,TRUE,3,4,3,2016,Downtown,Fair,Yes,526728,2.5011,101.407,
1403,House,Duplex,Unfurnished,9,TRUE,Freehold,Dishwasher,Water heater,Water heater,,2429,FALSE,TRUE,3,2,2,2024,Urban,Poor,No,416056,2.7401,101.505,
1404,House,Bungalow,Partial Furnished,7,TRUE,Leasehold,Intercom,City View,Air-conditioning,,3151,FALSE,TRUE,4,3,2,2017,Downtown,Poor,No,645350,2.7716,101.1,
1405,House,Bungalow,Unfurnished,9,TRUE,Freehold,Dining Room Furniture,Living Room Furniture,Dishwasher,,2664,TRUE,FALSE,4,3,1,2024,Downtown,Fair,No,539838,2.9296,101.75,
1406,House,Penthouse,Unfurnished,3,FALSE,Leasehold,Oven/Micowave,Dining Room Furniture,Dining Room Furniture,,3532,TRUE,FALSE,4,1,1,2018,Downtown,Fair,No,726923,3.2602,101.661,
1407,House,Apartment,Fully Furnished,10,FALSE,Freehold,Dishwasher,Air-conditioning,Water heater,,601,FALSE,TRUE,3,4,1,2013,Rural,Poor,No,908440,3.4735,101.623,
